gene_id	N45G1	N45G2	N45G3	N45G4	N45G5	S45G1	S45G2	S45G3	S45G4	S45G5
UdeG00000014585	50	47	53	89	196	46	19	36	47	4
UdeG00000014586	751	768	933	1122	1361	927	981	885	860	966
UdeG00000014587	799	1330	1074	637	1193	1192	1329	452	526	1368
UdeG00000014588	3	7	4	0	19	36	37	47	4	77
UdeG00000014589	0	0	0	0	0	0	0	0	0	0
UdeG00000014590	18	41	17	27	28	27	15	24	17	19
UdeG00000014591	9	9	8	19	27	19	17	28	21	5
UdeG00000014592	26	105	19	132	136	28	161	18	5	55
UdeG00000014593	21	140	43	97	174	64	48	46	82	70
UdeG00000014595	66	297	46	123	324	66	90	122	52	112
UdeG00000014596	290	319	192	378	215	294	182	267	156	351
UdeG00000014597	1765	1450	2106	2986	4002	1465	1823	2084	1768	1688
UdeG00000014598	3089	3431	4788	3653	4345	3803	5409	3973	3793	3190
UdeG00000014600	995	1165	1342	1756	1474	1137	1515	987	1290	1059
UdeG00000014603	2615	1802	2576	3096	3867	1899	3482	2768	2121	2211
UdeG00000014604	82	85	105	191	224	51	190	103	78	123
UdeG00000014605	58	31	60	61	159	55	73	55	64	75
UdeG00000014606	446	0	170	549	848	171	495	265	132	184
UdeG00000014607	3029	3063	4223	3924	5281	2119	3297	3318	2374	2028
UdeG00000014608	232	207	241	176	325	321	274	368	213	146
UdeG00000014609	39	64	33	34	129	106	99	129	51	25
UdeG00000014610	121	199	164	80	358	308	299	327	141	101
UdeG00000014611	55	18	0	488	24	15	690	48	374	428
UdeG00000014612	16900	15706	26928	19017	25599	11212	18813	24953	14202	15252
UdeG00000014614	1002	728	1476	1001	1585	512	1069	1461	759	800
UdeG00000014615	133	161	200	216	193	99	150	183	114	88
UdeG00000014616	192	165	503	385	324	174	112	220	168	164
UdeG00000014617	2	0	0	0	6	0	10	0	7	4
UdeG00000014618	2111	2354	2888	2535	3332	806	2235	798	1265	860
UdeG00000014619	1943	2341	2082	2890	2202	1214	1794	1353	1496	1330
UdeG00000014620	440	21	34	1421	0	17	129255	0	80387	583
UdeG00000014621	162	6	0	561	0	23	42796	0	31150	223
UdeG00000014622	43	134	64	80	61	14	516	499	494	769
UdeG00000014623	285	208	261	149	189	104	296	230	276	378
UdeG00000014624	338	24	47	54	47	195	427	298	337	360
UdeG00000014625	69	7	12	6	11	32	21	11	9	6
UdeG00000014626	229	381	509	551	244	238	119	170	158	149
UdeG00000014627	5	0	6	1	1	5	0	5	0	0
UdeG00000014628	0	0	0	0	7	0	0	0	0	7
UdeG00000014629	0	29	0	7	16	4	19	0	0	0
UdeG00000014630	195	272	643	498	696	145	300	262	237	137
UdeG00000014631	11	0	0	45	0	29	13	4	32	7
UdeG00000014632	1678	196	403	18157	65	126	6237	217	4754	1409
UdeG00000014633	0	0	0	0	0	0	0	0	0	0
UdeG00000014634	0	0	0	18	0	0	26	9	0	0
UdeG00000014635	0	0	0	4	0	0	0	16	0	0
UdeG00000014636	0	0	0	0	4	0	0	0	1	0
UdeG00000014637	0	36	9	0	17	11	18	5	5	20
UdeG00000014638	60944	152692	228184	113380	190864	136008	164710	72114	105338	105118
UdeG00000014639	0	0	0	0	0	7	0	0	0	0
UdeG00000014640	0	0	0	0	0	0	0	0	0	0
UdeG00000014641	0	0	0	0	0	8	0	0	0	0
UdeG00000014642	7	6	0	10	0	19	5	6	12	0
UdeG00000014643	0	0	0	0	0	0	0	0	0	0
UdeG00000014644	338	132	201	406	743	136	248	258	144	227
UdeG00000014645	612	169	562	866	2026	429	612	475	407	262
UdeG00000014646	1431	1718	2832	2904	2464	2568	3356	2167	2459	2160
UdeG00000014647	0	69	37	7	15	0	10	0	0	0
UdeG00000014648	30	73	76	28	87	0	0	0	0	0
UdeG00000014649	0	0	0	0	0	0	0	0	0	0
UdeG00000014650	0	18	0	9	6	0	0	0	0	0
UdeG00000014651	0	0	0	0	0	0	0	0	0	0
UdeG00000014652	60	84	315	134	92	0	0	0	0	0
UdeG00000014653	0	0	17	0	0	0	0	0	0	0
UdeG00000014654	66	32	145	106	86	0	30	45	0	0
UdeG00000014655	31	10	51	93	214	12	33	66	21	20
UdeG00000014656	134	37	160	362	322	46	93	60	42	37
UdeG00000014657	665	1052	1161	942	1543	1202	2371	2170	1760	1051
UdeG00000014658	0	3	5	3	3	5	5	2	6	8
UdeG00000014660	39	67	53	155	235	75	161	92	91	151
UdeG00000014661	0	0	19	8	15	8	13	11	3	7
UdeG00000014662	32	105	69	93	209	115	90	137	80	117
UdeG00000014663	3418	4565	5128	3967	4875	4483	4312	5315	4023	3414
UdeG00000014664	470	495	558	687	696	517	602	494	483	393
UdeG00000014665	1068	667	1289	1876	2940	4301	2503	5041	2130	2895
UdeG00000014666	114	44	93	168	177	428	130	347	203	264
UdeG00000014667	969	2015	1680	1302	1093	534	368	640	289	597
UdeG00000014668	5	0	8	0	3	3	7	5	0	5
UdeG00000014669	0	0	3	6	0	0	0	0	0	0
UdeG00000014670	0	0	0	37	0	14	10	0	16	7
UdeG00000014671	2800	2851	4144	4167	3600	1914	2704	1337	644	1457
UdeG00000014672	901	544	931	1267	1879	693	1335	1122	912	858
UdeG00000014673	0	0	0	0	0	0	0	0	0	0
UdeG00000014674	8	0	0	0	0	0	0	6	0	0
UdeG00000014675	0	0	0	0	16	0	0	0	0	0
UdeG00000014676	2903	4067	3601	3080	3311	3224	2755	2325	1892	2290
UdeG00000014677	6	0	0	13	5	0	0	0	3	0
UdeG00000014678	0	0	0	0	0	3	0	4	2	4
UdeG00000014679	0	0	0	0	0	0	0	0	0	0
UdeG00000014680	0	0	0	8	4	3	5	9	8	7
UdeG00000014681	0	0	0	0	0	22	0	0	11	0
UdeG00000014682	0	0	0	0	0	0	0	0	0	0
UdeG00000014683	21	9	14	6	7	1	5	0	0	1
UdeG00000014684	21	9	14	7	8	0	3	0	0	2
UdeG00000014685	25	59	70	25	37	13	23	21	19	17
UdeG00000014686	0	0	0	0	0	0	0	0	0	0
UdeG00000014687	3	7	12	11	6	0	11	6	10	0
UdeG00000014688	1673	1843	1986	2449	2064	2092	2364	2125	1628	1701
UdeG00000014689	2789	4325	4271	4193	3922	4150	5302	4028	3520	3855
UdeG00000014690	84	217	258	347	335	321	595	529	267	156
UdeG00000014691	613	762	851	558	1093	533	332	815	307	474
UdeG00000014692	60	26	38	62	43	40	9	55	21	36
UdeG00000014693	182	115	272	212	258	91	164	202	84	74
UdeG00000014694	243	243	325	305	326	148	247	242	100	129
UdeG00000014695	61	90	51	49	95	140	54	113	100	137
UdeG00000014696	786	711	1029	974	934	1402	1285	981	1006	745
UdeG00000014698	157467	152129	184479	236229	162156	119553	131395	83471	116398	79970
UdeG00000014699	32	2	11	7	13	5	0	1	0	0
UdeG00000014700	1052	1042	1346	1789	2579	1218	1401	1558	1262	1129
UdeG00000014701	521	968	1027	948	801	663	1014	914	708	734
UdeG00000014702	34	30	34	73	72	28	28	38	14	103
UdeG00000014703	396	144	293	548	948	445	400	421	248	250
UdeG00000014704	304	276	273	494	744	276	335	271	255	282
UdeG00000014705	0	0	0	0	0	0	0	0	0	0
UdeG00000014706	81	79	76	65	16	6	20	0	29	37
UdeG00000014707	15	0	8	1	1	0	5	0	0	1
UdeG00000014708	90749	71644	113069	99025	103139	75033	112057	93607	89636	91647
UdeG00000014709	366	383	654	525	552	258	293	322	233	269
UdeG00000014710	0	7	17	8	16	0	0	18	4	38
UdeG00000014711	132	225	168	159	174	317	194	228	221	260
UdeG00000014713	9515	8793	12463	15105	13544	9729	13541	11854	10612	10378
UdeG00000014714	0	58	0	43	0	0	7	0	0	0
UdeG00000014715	228	181	308	285	142	285	368	339	265	324
UdeG00000014716	234	76	269	599	435	181	278	361	160	239
UdeG00000014717	402	320	618	882	788	491	704	515	695	263
UdeG00000014718	0	0	2	3	14	0	12	2	3	2
UdeG00000014719	173	175	304	377	336	236	328	306	298	154
UdeG00000014720	8	0	2	19	13	0	15	6	7	2
UdeG00000014721	47	0	3	9	6	9	2	2	9	3
UdeG00000014722	547	408	737	963	1048	449	1613	645	1023	571
UdeG00000014724	253	63	163	275	263	45	187	43	120	199
UdeG00000014726	733	919	1097	1127	1368	407	899	688	655	688
UdeG00000014727	3423	1760	2362	3632	6265	1910	2803	2874	2082	1782
UdeG00000014728	0	0	1	0	1	2	1	0	8	2
UdeG00000014729	0	1	2	0	2	3	2	6	4	2
UdeG00000014730	13	29	75	79	98	85	66	28	16	43
UdeG00000014731	437	335	427	629	766	667	406	625	501	597
UdeG00000014733	171	320	277	187	259	207	217	222	206	567
UdeG00000014734	1176	806	1497	1110	1803	1008	1146	817	1029	551
UdeG00000014735	339	632	755	393	433	208	173	178	143	122
UdeG00000014736	492	535	699	470	721	308	472	451	270	294
UdeG00000014737	0	0	0	5	0	0	0	0	8	0
UdeG00000014738	102	72	119	86	121	67	72	96	52	39
UdeG00000014739	0	0	0	3	0	7	0	0	9	0
UdeG00000014740	98	70	114	84	115	65	68	93	50	37
UdeG00000014741	43	0	0	21	9	20	24	19	4	6
UdeG00000014744	6735	4971	8068	9783	13127	6017	15569	6764	8415	10048
UdeG00000014745	478	804	735	586	906	484	617	790	544	328
UdeG00000014746	264	399	486	453	248	471	457	592	427	448
UdeG00000014747	855	1122	1030	1518	993	1140	2089	1172	1164	1176
UdeG00000014748	813	888	879	773	1408	406	947	853	463	527
UdeG00000014750	14	0	0	0	0	0	0	11	0	0
UdeG00000014751	0	0	3	8	22	23	9	13	21	7
UdeG00000014752	2511	1423	3635	3452	3660	977	1495	2267	1542	3198
UdeG00000014753	0	0	0	0	0	0	0	0	0	0
UdeG00000014754	56	250	93	44	96	53	24	13	78	50
UdeG00000014755	106	242	84	42	55	49	27	20	81	110
UdeG00000014756	155	246	218	159	230	92	0	78	0	95
UdeG00000014757	15	35	29	3	25	17	0	17	0	8
UdeG00000014758	0	0	0	0	0	0	0	16	0	13
UdeG00000014759	0	27	5	18	18	0	0	0	0	62
UdeG00000014760	0	0	0	0	0	4	11	0	10	0
UdeG00000014761	0	0	0	2	0	20	27	2	33	0
UdeG00000014762	0	0	8	3	0	7	0	0	3	33
UdeG00000014763	119	129	109	95	178	64	104	190	114	65
UdeG00000014764	0	0	0	0	0	0	0	0	0	24
UdeG00000014765	149	226	236	184	260	360	186	266	146	157
UdeG00000014766	440	426	563	548	552	378	313	516	414	485
UdeG00000014768	1462	2458	3205	1342	2542	1154	1548	1894	1258	1023
UdeG00000014769	114	53	362	69	217	68	240	318	160	163
UdeG00000014771	455	1271	681	457	336	94	183	165	279	63
UdeG00000014772	163	1159	344	316	86	72	276	64	236	35
UdeG00000014773	32	29	104	20	15	39	40	167	6	36
UdeG00000014774	0	0	0	0	0	0	0	0	0	0
UdeG00000014775	50	64	117	75	196	88	147	67	106	28
UdeG00000014776	775	591	1412	1119	1612	714	1027	1230	878	455
UdeG00000014778	545	146	466	1052	1528	318	506	514	181	221
UdeG00000014779	1493	841	2359	2710	2753	1186	1918	1240	920	1288
UdeG00000014781	76	56	75	138	184	62	53	46	41	85
UdeG00000014782	3049	1913	2935	3864	2283	1557	3731	2318	2717	1919
UdeG00000014783	664	967	696	398	819	365	552	897	408	498
UdeG00000014784	22	0	0	33	0	12	58	13	54	49
UdeG00000014785	1823	2364	2880	2872	3306	3891	3334	3826	3324	2559
UdeG00000014786	1386	1598	1848	2371	1719	1862	2472	2055	2208	2428
UdeG00000014787	1351	1468	2336	1551	2430	1308	1830	1875	1244	913
UdeG00000014788	0	0	0	0	0	0	0	0	0	0
UdeG00000014789	10	0	0	16	0	0	6	0	0	24
UdeG00000014790	0	0	0	0	0	4	0	0	11	0
UdeG00000014791	243	197	229	219	397	271	323	354	253	143
UdeG00000014792	4853	5574	7378	6029	5594	6085	8947	7183	6987	6906
UdeG00000014794	1371	1429	2029	2171	2045	1749	1890	1624	1611	1263
UdeG00000014796	0	1	1	0	1	1	17	3	8	0
UdeG00000014797	1	3	1	8	12	1	0	0	0	2
UdeG00000014798	55	71	166	192	185	73	71	109	44	46
UdeG00000014799	515	556	808	758	768	794	1364	699	873	373
UdeG00000014800	327	347	532	688	757	419	1171	397	778	611
UdeG00000014801	29	28	49	32	54	55	63	64	62	36
UdeG00000014805	129	99	185	118	197	81	165	135	78	96
UdeG00000014806	214	65	101	99	213	122	68	168	81	64
UdeG00000014807	2336	2715	2873	2857	3198	1931	2835	2240	1845	1866
UdeG00000014808	0	0	15	3	0	6	3	3	5	0
UdeG00000014809	589	527	1185	651	1854	873	985	899	732	616
UdeG00000014811	1355	1259	1607	1619	2591	1532	1862	1317	1458	1484
UdeG00000014813	258	223	209	253	401	357	310	388	154	222
UdeG00000014814	93	96	75	103	85	108	125	81	35	123
UdeG00000014815	232	157	197	348	254	280	303	230	334	350
UdeG00000014816	0	0	0	1	0	0	5	0	0	0
UdeG00000014817	4956	2678	3325	2062	2027	957	1073	530	1343	606
UdeG00000014818	815	357	302	550	358	137	94	197	320	99
UdeG00000014819	552	471	464	508	502	80	107	177	212	62
UdeG00000014820	98	109	61	83	83	0	0	20	37	0
UdeG00000014821	852	405	632	1111	1239	8	9	11	36	6
UdeG00000014822	2760	2217	2215	2777	3464	901	843	1144	798	1292
UdeG00000014823	5	6	0	0	12	0	0	0	0	0
UdeG00000014824	57	70	91	53	119	38	46	42	38	39
UdeG00000014825	2	0	0	2	9	0	0	5	7	0
UdeG00000014826	688	724	549	364	435	68	162	246	231	326
UdeG00000014827	15	0	7	2	22	0	0	0	0	0
UdeG00000014828	1764	427	2138	2250	2349	279	192	374	508	267
UdeG00000014829	0	0	0	0	0	0	0	0	0	0
UdeG00000014830	0	7	2	6	0	0	0	0	0	0
UdeG00000014831	0	0	0	0	0	0	0	0	0	0
UdeG00000014832	11	0	0	2	3	0	1	0	14	0
UdeG00000014833	0	0	0	0	0	0	0	0	0	0
UdeG00000014834	0	0	0	0	0	0	0	15	0	0
UdeG00000014835	433	138	407	1553	1047	129	208	213	271	137
UdeG00000014836	15	0	18	21	11	0	7	5	0	0
UdeG00000014837	47	20	14	26	8	14	40	0	0	0
UdeG00000014838	711	1828	1205	663	1769	455	1007	360	1664	602
UdeG00000014839	0	0	0	0	0	0	0	0	0	0
UdeG00000014840	437	345	665	1063	367	549	576	603	91	289
UdeG00000014841	587	1117	847	766	1051	1331	2056	3173	1427	1802
UdeG00000014842	130	114	120	127	81	0	17	141	3	0
UdeG00000014843	758	52	441	1894	2031	0	557	631	0	0
UdeG00000014844	0	30	0	5	0	0	23	35	0	0
UdeG00000014845	27	8	23	23	10	22	114	28	51	52
UdeG00000014846	418	394	148	309	293	350	703	648	545	446
UdeG00000014847	249	282	65	164	177	170	297	317	232	208
UdeG00000014848	191	793	657	318	461	171	383	458	250	207
UdeG00000014849	259	1139	508	191	405	458	496	497	417	293
UdeG00000014850	0	0	0	0	0	0	6	0	0	0
UdeG00000014851	110	89	58	19	22	53	53	15	131	156
UdeG00000014852	1300	1940	965	573	1392	1026	1909	2532	1200	791
UdeG00000014853	0	0	0	0	0	0	0	0	0	0
UdeG00000014854	0	0	0	0	0	0	0	12	0	0
UdeG00000014855	386	677	2927	0	0	902	550	1088	293	508
UdeG00000014856	469	633	518	0	0	255	973	629	109	240
UdeG00000014858	43	4	76	0	0	31	115	99	46	28
UdeG00000014859	27	41	21	0	0	0	0	0	0	0
UdeG00000014860	563	1179	375	0	0	58	230	74	14	75
UdeG00000014861	469	284	414	0	0	32	193	37	0	19
UdeG00000014862	57	52	54	0	0	4	52	44	8	0
UdeG00000014863	353	536	319	0	0	34	284	141	71	63
UdeG00000014865	1583	936	1757	0	0	210	1240	1416	879	294
UdeG00000014867	2	1	8	1	50	1	1	56	55	1
UdeG00000014869	38	0	59	4	0	0	0	4	0	0
UdeG00000014871	0	0	3	0	0	0	0	0	0	0
UdeG00000014872	2183	1413	2892	0	0	0	2041	3720	1000	142
UdeG00000014873	1330	48	1549	0	0	1	0	2394	1200	0
UdeG00000014874	0	0	0	0	0	0	0	0	0	0
UdeG00000014875	321	0	244	0	0	4	0	410	337	0
UdeG00000014876	0	0	0	0	0	0	0	0	0	0
UdeG00000014877	318	0	548	0	0	0	0	100	85	0
UdeG00000014878	1948	0	1660	0	0	0	0	432	576	0
UdeG00000014881	337	0	902	0	0	0	0	100	286	0
UdeG00000014882	198	0	143	0	0	0	0	139	82	0
UdeG00000014883	0	0	112	0	0	0	0	58	110	0
UdeG00000014884	418	0	271	0	0	4	10	927	761	0
UdeG00000014886	1458	9	1345	0	0	0	0	1622	772	0
UdeG00000014887	157	0	66	0	0	0	0	46	457	0
UdeG00000014888	156	0	0	0	0	0	0	150	50	0
UdeG00000014889	627	0	596	0	0	0	0	387	125	0
UdeG00000014890	1962	0	1581	0	0	0	0	449	644	0
UdeG00000014891	1439	0	1269	0	0	0	0	629	987	0
UdeG00000014892	244	0	294	3	0	0	0	337	152	0
UdeG00000014893	799	0	664	0	0	0	0	438	529	0
UdeG00000014894	1159	716	2842	0	0	185	717	1169	720	256
UdeG00000014896	1	53	8	2	2	1	1	47	1	1
UdeG00000014898	46	0	77	0	29	5	14	6	9	0
UdeG00000014900	0	0	3	0	0	0	0	0	0	0
UdeG00000014901	424	932	3751	0	0	806	654	761	551	789
UdeG00000014904	344	507	663	0	0	235	798	409	324	548
UdeG00000014905	23	0	206	0	0	64	225	141	111	88
UdeG00000014906	6	0	15	0	0	0	0	0	0	0
UdeG00000014907	362	741	804	0	0	16	46	42	52	13
UdeG00000014908	166	165	666	0	0	60	606	249	7	108
UdeG00000014909	0	24	49	0	0	0	53	0	0	0
UdeG00000014910	52	89	240	0	0	9	53	15	16	5
UdeG00000014912	2797	1845	2706	0	0	432	1826	2502	1901	888
UdeG00000014913	38	122	97	100	105	80	106	88	120	116
UdeG00000014914	218	125	369	328	547	109	394	341	214	314
UdeG00000014915	302	162	328	317	444	225	354	390	302	334
UdeG00000014916	7090	7216	9375	6686	6136	4973	5908	6670	5070	6756
UdeG00000014917	34	0	0	22	0	0	8	13	0	0
UdeG00000014918	168	169	87	294	380	148	158	136	88	203
UdeG00000014919	0	0	0	0	0	0	0	0	0	0
UdeG00000014920	137	97	229	518	389	0	0	0	0	0
UdeG00000014921	27	46	35	116	111	5	8	0	0	0
UdeG00000014922	67	127	53	249	121	0	0	0	0	0
UdeG00000014923	0	0	0	0	0	0	0	0	0	0
UdeG00000014924	0	0	0	0	0	0	0	0	0	0
UdeG00000014925	0	0	0	0	0	0	0	0	0	0
UdeG00000014926	0	0	0	0	0	0	0	0	0	0
UdeG00000014927	0	0	0	0	0	0	0	0	0	0
UdeG00000014928	0	0	0	0	0	0	0	0	0	0
UdeG00000014929	0	0	0	0	0	0	0	0	0	0
UdeG00000014930	21	0	0	0	0	0	2	0	10	23
UdeG00000014932	371	215	0	0	14	351	306	290	793	689
UdeG00000014933	45	203	264	23	237	192	132	213	124	119
UdeG00000014934	6	0	0	11	13	14	16	26	14	15
UdeG00000014935	43	27	31	35	26	87	39	131	16	350
UdeG00000014936	0	0	0	4	0	0	7	12	0	0
UdeG00000014938	0	0	0	0	16	0	0	0	0	0
UdeG00000014939	12	0	10	0	10	4	0	23	8	0
UdeG00000014940	42	12	9	61	111	42	32	25	20	9
UdeG00000014942	27	0	0	40	190	15	41	20	0	3
UdeG00000014943	184	117	185	241	265	158	179	108	189	132
UdeG00000014944	84	75	84	91	99	77	73	82	99	130
UdeG00000014945	55	24	37	78	82	35	64	66	58	75
UdeG00000014946	253	1070	2311	478	2155	302	370	446	256	436
UdeG00000014947	3	12	0	3	1	2	5	1	4	1
UdeG00000014948	274	95	332	478	480	285	315	274	172	227
UdeG00000014949	29	0	14	41	55	27	17	8	5	10
UdeG00000014950	12	0	0	0	0	0	0	0	0	0
UdeG00000014951	2	1	1	1	3	0	1	1	1	0
UdeG00000014952	32	22	12	10	9	0	0	0	0	0
UdeG00000014953	5	0	0	0	0	0	0	0	0	0
UdeG00000014954	24	25	107	65	116	5	37	39	63	39
UdeG00000014955	279	359	648	328	449	205	547	429	397	491
UdeG00000014956	0	3	21	0	40	0	6	0	0	1
UdeG00000014957	99	0	45	26	92	15	43	0	0	10
UdeG00000014958	1411	1237	1739	1049	1910	573	976	1410	761	440
UdeG00000014959	9	12	4	21	29	20	9	30	0	26
UdeG00000014960	1091	1449	919	685	1347	431	553	769	766	717
UdeG00000014961	0	0	0	0	0	0	0	0	0	0
UdeG00000014962	0	0	0	0	0	0	4	0	0	0
UdeG00000014963	0	10	0	0	0	0	0	0	0	0
UdeG00000014964	20	9	18	20	58	27	108	32	50	0
UdeG00000014965	650	538	1052	667	930	417	803	807	694	686
UdeG00000014966	254	661	647	203	364	203	866	425	480	344
UdeG00000014968	1758	3313	2743	740	2096	426	5296	2305	1766	1056
UdeG00000014969	161	669	330	30	231	169	809	367	249	203
UdeG00000014971	0	18	0	0	32	0	16	79	10	16
UdeG00000014974	135	172	78	82	121	0	182	246	65	52
UdeG00000014976	64	121	47	13	80	29	42	5	19	0
UdeG00000014977	3	55	11	16	17	11	3	3	11	4
UdeG00000014978	0	45	6	0	0	23	7	22	10	0
UdeG00000014979	53	198	66	56	225	72	47	67	83	59
UdeG00000014980	0	35	26	21	52	0	11	12	7	0
UdeG00000014981	0	0	0	0	0	0	0	0	1	0
UdeG00000014982	0	0	0	0	0	0	0	0	0	0
UdeG00000014983	0	0	0	0	0	0	0	0	0	2
UdeG00000014984	0	0	0	0	0	0	0	0	0	3
UdeG00000014985	0	0	0	0	0	0	0	0	0	0
UdeG00000014986	0	0	0	0	0	0	0	0	0	0
UdeG00000014987	570	574	567	905	1131	362	366	496	253	406
UdeG00000014989	119	208	174	297	362	86	115	161	84	166
UdeG00000014990	1	2	1	8	4	6	0	2	1	1
UdeG00000014991	36	60	53	49	31	25	59	50	76	32
UdeG00000014992	0	0	11	0	0	56	67	22	37	37
UdeG00000014993	705	921	1276	1065	1737	982	1091	1492	947	1216
UdeG00000014994	471	403	573	509	628	488	620	546	596	381
UdeG00000014995	286	21	24	12	34	536	465	439	337	37
UdeG00000014996	1025	1050	1463	1084	1545	1169	1454	1234	1225	929
UdeG00000014997	0	0	0	0	4	0	0	0	0	0
UdeG00000014998	0	1	0	0	0	1	1	0	0	0
UdeG00000014999	0	7	0	0	0	0	0	0	0	0
UdeG00000015000	8	0	0	5	1	26	22	2	22	1
UdeG00000015002	624	898	1146	1170	1151	972	874	607	868	940
UdeG00000015003	275	356	460	214	237	0	571	312	508	313
UdeG00000015004	131	141	168	140	381	201	275	377	248	57
UdeG00000015005	351	315	370	202	447	313	185	369	161	232
UdeG00000015006	39	0	0	30	102	19	22	0	17	10
UdeG00000015007	133	33	75	125	488	41	108	145	114	111
UdeG00000015008	4785	4114	6073	6922	6336	10055	5600	13708	4175	7179
UdeG00000015009	0	0	1	0	0	6	0	0	5	0
UdeG00000015011	0	0	0	0	0	11	16	3	0	30
UdeG00000015012	0	0	0	0	0	0	0	0	0	3
UdeG00000015013	102	0	16	30	16	5	23	0	21	25
UdeG00000015015	54	0	111	137	51	109	81	107	76	69
UdeG00000015016	5	1	9	13	38	5	4	35	33	61
UdeG00000015017	286	505	484	515	811	325	360	491	238	283
UdeG00000015018	757	797	1088	824	1043	666	865	717	751	476
UdeG00000015019	19	18	13	43	47	38	12	14	11	0
UdeG00000015020	0	0	0	15	25	0	7	15	3	8
UdeG00000015021	0	0	38	38	26	11	31	31	31	38
UdeG00000015022	931	934	1180	1043	736	931	1376	900	1201	833
UdeG00000015023	51	34	67	71	132	101	52	102	104	74
UdeG00000015024	318	346	428	279	370	454	559	574	371	317
UdeG00000015025	65	47	57	70	82	61	142	88	33	44
UdeG00000015027	405	432	632	563	1022	793	898	881	510	665
UdeG00000015029	677	917	791	880	1111	735	773	910	595	619
UdeG00000015030	11	21	0	16	0	0	27	0	7	21
UdeG00000015031	6743	6467	10138	8378	12308	12688	12563	10859	9440	5355
UdeG00000015032	0	11	24	19	11	12	0	7	13	23
UdeG00000015033	2824	2921	4173	3272	4390	2065	3790	4142	2949	2679
UdeG00000015036	0	0	0	0	0	0	0	1	0	0
UdeG00000015037	11	16	42	0	0	18	0	15	0	13
UdeG00000015039	718	412	930	572	551	891	639	363	894	548
UdeG00000015040	744	1490	1120	1265	2027	261	1098	1176	325	749
UdeG00000015041	251	123	209	243	521	125	207	188	30	80
UdeG00000015042	218	75	125	198	389	71	123	109	61	79
UdeG00000015044	0	0	0	0	0	0	0	0	0	0
UdeG00000015045	24	109	194	110	132	104	135	103	59	72
UdeG00000015047	10989	14227	15253	16400	13739	16220	21648	11580	14635	11837
UdeG00000015048	1381	1274	2159	1679	2201	2888	2406	1919	1918	1399
UdeG00000015049	773	805	1298	1758	1283	973	734	1501	736	648
UdeG00000015050	0	0	3	0	3	0	0	0	0	0
UdeG00000015051	0	0	2	0	0	7	0	3	0	3
UdeG00000015052	304	261	312	404	638	209	156	296	229	224
UdeG00000015054	219	175	416	275	404	142	87	157	244	149
UdeG00000015056	58	84	143	96	77	43	42	27	63	105
UdeG00000015057	0	0	0	0	0	0	0	0	0	0
UdeG00000015058	279	283	379	340	612	109	202	189	306	249
UdeG00000015059	25	10	25	9	5	15	15	26	37	9
UdeG00000015060	0	0	0	0	0	0	0	0	0	0
UdeG00000015061	0	0	0	0	0	0	0	0	0	0
UdeG00000015062	70	46	27	61	16	47	32	46	27	27
UdeG00000015063	74	52	124	129	113	87	140	165	78	70
UdeG00000015064	1670	1827	2344	1882	2274	1240	2138	2076	1764	1926
UdeG00000015065	3227	4198	3234	2773	2603	2414	3483	3537	2844	3164
UdeG00000015066	345	491	575	1077	627	414	559	625	866	601
UdeG00000015067	1106	1221	1504	1150	1465	884	1012	1143	857	1053
UdeG00000015068	0	0	0	0	29	0	0	0	0	0
UdeG00000015069	0	0	8	0	2	7	0	0	0	0
UdeG00000015070	1	1	1	1	1	1	1	2	1	1
UdeG00000015071	3	1	50	2	4	21	28	57	23	24
UdeG00000015072	13	9	11	6	35	0	1	6	17	0
UdeG00000015073	45	61	83	81	26	55	25	14	19	10
UdeG00000015074	116	151	182	182	184	82	103	207	173	70
UdeG00000015076	626	651	738	856	704	414	541	725	520	350
UdeG00000015077	0	0	0	0	3	0	0	0	50	0
UdeG00000015078	0	0	0	0	0	0	0	0	20	0
UdeG00000015079	0	0	0	0	0	0	0	0	10	0
UdeG00000015080	1	0	0	0	13	1	0	0	0	1
UdeG00000015081	0	0	11	0	0	0	0	0	0	0
UdeG00000015082	0	0	0	0	0	0	0	0	0	0
UdeG00000015083	0	0	0	0	0	0	0	0	0	0
UdeG00000015084	1069	855	1315	1035	1481	796	1049	1237	1033	744
UdeG00000015085	0	20	0	0	0	2	0	0	0	0
UdeG00000015086	123	221	147	83	205	229	42	38	34	58
UdeG00000015087	473	607	678	745	645	769	478	564	602	882
UdeG00000015088	872	1204	1305	1212	1414	1558	1103	1202	904	1323
UdeG00000015089	83	101	156	204	157	127	304	159	243	180
